date,nav,daily_return,regime,n_positions,gross_exposure,costs
2023-01-23,1392735.8,0.005439,Reflation,10,1904818.32,128.29
2023-01-24,1391957.01,-0.000559,Reflation,11,1915484.39,87.93
2023-01-25,1390632.08,-0.000952,Reflation,11,1804776.08,33.66
2023-01-26,1385947.86,-0.003368,Reflation,11,1820084.23,114.06
2023-01-27,1389531.69,0.002586,Reflation,11,2008865.21,101.71
2023-01-30,1382566.25,-0.005013,Reflation,11,1871956.64,65.32
2023-01-31,1379050.91,-0.002543,Goldilocks,11,1558333.84,86.12
2023-02-01,1384287.78,0.003797,Goldilocks,11,1652892.71,109.87
2023-02-02,1385743.7,0.001052,Goldilocks,11,1606364.38,53.18
2023-02-03,1362754.3,-0.01659,Goldilocks,11,1484963.63,125.35
2023-02-06,1355085.27,-0.005628,Goldilocks,10,1447481.83,86.75
2023-02-07,1334872.79,-0.014916,Goldilocks,11,1608293.66,70.87
2023-02-08,1335852.66,0.000734,Goldilocks,11,1248140.21,94.45
2023-02-09,1327813.92,-0.006018,Goldilocks,11,1382308.3,66.51
2023-02-10,1326275.02,-0.001159,Goldilocks,11,1299203.11,81.91
2023-02-13,1324294.73,-0.001493,Goldilocks,9,1153164.8,111.7
2023-02-14,1324837.53,0.00041,Goldilocks,11,1237486.89,90.78
2023-02-15,1311403.88,-0.01014,Goldilocks,11,1222842.88,109.26
2023-02-16,1319345.36,0.006056,Goldilocks,10,1248190.95,124.68
2023-02-17,1318446.69,-0.000681,Goldilocks,10,1291536.1,43.64
2023-02-21,1332538.43,0.010688,Goldilocks,10,1270901.39,21.27
2023-02-22,1325674.76,-0.005151,Goldilocks,10,1205779.78,66.08
2023-02-23,1313751.0,-0.008994,Goldilocks,11,1247700.4,57.59
2023-02-24,1304751.19,-0.00685,Goldilocks,10,1435246.61,76.11
2023-02-27,1317856.12,0.010044,Goldilocks,10,1264334.77,75.85
2023-02-28,1328541.96,0.008109,Reflation,10,1298368.65,82.82
2023-03-01,1339876.75,0.008532,Reflation,9,1360459.12,139.87
2023-03-02,1333389.17,-0.004842,Reflation,11,1433224.52,75.38
2023-03-03,1323640.28,-0.007311,Reflation,10,1522465.81,66.48
2023-03-06,1343256.57,0.01482,Reflation,10,1443784.0,27.27
2023-03-07,1323866.27,-0.014435,Reflation,11,1396146.17,74.4
2023-03-08,1335396.14,0.008709,Reflation,10,1482367.56,67.4
2023-03-09,1346956.62,0.008657,Reflation,10,1661012.7,114.66
2023-03-10,1345762.28,-0.000887,Reflation,9,1474989.45,79.49
2023-03-13,1363049.0,0.012845,Reflation,9,1432514.33,65.9
2023-03-14,1366879.79,0.00281,Reflation,10,1433231.5,61.82
2023-03-15,1380885.53,0.010247,Reflation,11,1547285.29,95.66
2023-03-16,1381042.11,0.000113,Reflation,11,1480521.5,111.7
2023-03-17,1404319.06,0.016855,Reflation,12,1313331.15,101.46
2023-03-20,1418235.68,0.00991,Reflation,11,1428874.96,158.67
2023-03-21,1410712.01,-0.005305,Reflation,9,1442938.49,60.36
2023-03-22,1427023.72,0.011563,Reflation,11,1827762.4,102.41
2023-03-23,1438231.17,0.007854,Reflation,11,1455251.0,113.93
2023-03-24,1439228.48,0.000693,Reflation,11,1427716.16,46.04
2023-03-27,1431112.74,-0.005639,Reflation,11,1515796.66,83.05
2023-03-28,1431178.64,4.6e-05,Reflation,11,1426950.79,88.46
2023-03-29,1439188.32,0.005597,Reflation,10,1382441.31,50.29
2023-03-30,1443628.24,0.003085,Reflation,10,1359468.56,19.85
2023-03-31,1438062.69,-0.003855,Reflation,11,1413013.34,82.74
2023-04-03,1427203.53,-0.007551,Reflation,12,1717515.71,135.59
2023-04-04,1440601.13,0.009387,Reflation,9,1498282.94,133.28
2023-04-05,1433221.16,-0.005123,Reflation,10,1681746.9,90.2
2023-04-06,1439285.44,0.004231,Reflation,9,1693682.68,77.95
2023-04-10,1438557.51,-0.000506,Reflation,11,1823004.59,125.76
2023-04-11,1440117.79,0.001085,Reflation,10,1743720.79,81.5
2023-04-12,1448648.45,0.005924,Reflation,9,1654312.4,145.35
2023-04-13,1478187.69,0.020391,Reflation,9,1758480.32,48.78
2023-04-14,1464448.73,-0.009294,Reflation,9,1662119.03,82.42
2023-04-17,1475128.59,0.007293,Reflation,10,1854939.0,130.69
2023-04-18,1481338.43,0.00421,Reflation,10,1738720.55,65.06
2023-04-19,1497071.53,0.010621,Reflation,10,1802221.99,27.91
2023-04-20,1506227.07,0.006116,Reflation,10,1917813.08,46.15
2023-04-21,1500887.64,-0.003545,Reflation,9,2077842.22,152.68
2023-04-24,1489584.52,-0.007531,Reflation,12,2244494.62,112.72
2023-04-25,1476241.31,-0.008958,Reflation,10,2043087.19,69.83
2023-04-26,1500108.8,0.016168,Reflation,11,2129376.49,182.85
2023-04-27,1470371.34,-0.019824,Reflation,10,2008764.17,67.6
2023-04-28,1462806.27,-0.005145,Reflation,10,1913112.38,64.27
2023-05-01,1476072.39,0.009069,Reflation,10,1996536.93,35.93
2023-05-02,1497710.65,0.014659,Reflation,11,2081648.81,108.84
2023-05-03,1489441.04,-0.005522,Reflation,8,1863950.27,149.95
2023-05-04,1500380.83,0.007345,Reflation,9,1749097.5,107.94
2023-05-05,1515019.74,0.009757,Reflation,10,1951365.42,107.36
2023-05-08,1521739.15,0.004435,Reflation,10,1982683.21,115.61
2023-05-09,1518357.38,-0.002222,Reflation,10,1904724.27,43.14
2023-05-10,1518795.23,0.000288,Reflation,10,1899412.8,45.16
2023-05-11,1490097.32,-0.018895,Reflation,10,1857521.9,65.3
2023-05-12,1473559.2,-0.011099,Reflation,10,1865800.17,39.13
2023-05-15,1464903.51,-0.005874,Reflation,11,1987427.26,71.6
2023-05-16,1436889.7,-0.019123,Reflation,11,1899057.89,70.1
2023-05-17,1447512.67,0.007393,Reflation,12,2004643.01,98.13
2023-05-18,1403700.98,-0.030267,Reflation,11,1763427.16,57.53
2023-05-19,1425568.23,0.015578,Reflation,11,1934285.84,50.37
2023-05-22,1422364.87,-0.002247,Reflation,11,1804691.42,40.74
2023-05-23,1411994.38,-0.007291,Reflation,11,1913640.21,30.68
2023-05-24,1369619.17,-0.030011,Reflation,12,1954915.28,87.71
2023-05-25,1384963.47,0.011203,Reflation,12,2056827.89,46.59
2023-05-26,1407989.26,0.016626,Reflation,12,1865220.93,51.46
2023-05-30,1418911.76,0.007758,Reflation,11,1615838.7,138.23
2023-05-31,1418434.66,-0.000336,Reflation,11,1786964.01,57.5
2023-06-01,1451804.74,0.023526,Reflation,12,1809175.69,124.84
2023-06-02,1438453.6,-0.009196,Reflation,12,1960939.09,55.73
2023-06-05,1445196.8,0.004688,Reflation,11,1766003.36,83.3
2023-06-06,1441860.93,-0.002308,Reflation,11,1849543.3,34.39
2023-06-07,1426581.62,-0.010597,Reflation,11,1859921.87,42.95
2023-06-08,1441772.9,0.010649,Reflation,11,1705507.89,80.73
2023-06-09,1443793.25,0.001401,Reflation,11,1669108.3,23.77
2023-06-12,1452105.15,0.005757,Reflation,11,1648789.8,50.55
2023-06-13,1436227.81,-0.010934,Reflation,11,1616307.09,32.54
2023-06-14,1446804.49,0.007364,Reflation,11,1391915.21,47.21
2023-06-15,1423384.63,-0.016187,Reflation,12,1583442.52,76.37
2023-06-16,1419349.7,-0.002835,Reflation,11,1811751.11,135.63
2023-06-20,1420828.29,0.001042,Reflation,12,1541868.89,126.97
2023-06-21,1406660.1,-0.009972,Reflation,12,1711569.69,52.91
2023-06-22,1407362.14,0.000499,Reflation,12,1640196.71,55.47
2023-06-23,1397734.1,-0.006841,Reflation,11,1576862.1,83.44
2023-06-26,1396825.94,-0.00065,Reflation,11,1763606.45,57.2
2023-06-27,1402322.11,0.003935,Reflation,11,1740444.08,25.92
2023-06-28,1393242.83,-0.006474,Reflation,12,1786566.59,34.3
2023-06-29,1368786.97,-0.017553,Reflation,11,1657148.6,96.64
2023-06-30,1378173.39,0.006857,Reflation,10,1720265.79,39.77
2023-07-03,1405781.53,0.020032,Reflation,11,1817993.01,53.18
2023-07-05,1394124.99,-0.008292,Reflation,10,1481049.3,89.99
2023-07-06,1385709.69,-0.006036,Reflation,9,1782264.21,95.42
2023-07-07,1389325.21,0.002609,Reflation,10,1843077.27,56.65
2023-07-10,1395055.82,0.004125,Reflation,11,1846683.01,67.88
2023-07-11,1379828.78,-0.010915,Reflation,10,1931073.44,71.83
2023-07-12,1410942.0,0.022549,Reflation,10,1870854.41,54.31
2023-07-13,1431158.02,0.014328,Reflation,11,1859006.01,50.34
2023-07-14,1441701.57,0.007367,Reflation,11,2019504.48,44.75
2023-07-17,1438692.89,-0.002087,Reflation,11,2089092.2,52.98
2023-07-18,1427035.14,-0.008103,Reflation,11,1862943.4,53.53
2023-07-19,1420495.81,-0.004582,Reflation,11,1784639.09,32.55
2023-07-20,1407218.41,-0.009347,Reflation,10,1818590.98,34.82
2023-07-21,1399817.78,-0.005259,Reflation,11,1801623.99,33.04
2023-07-24,1394901.24,-0.003512,Reflation,10,1690189.72,38.63
2023-07-25,1406795.54,0.008527,Reflation,10,1906199.0,62.56
2023-07-26,1404514.32,-0.001622,Reflation,10,1743637.22,34.24
2023-07-27,1379675.41,-0.017685,Reflation,11,1877286.56,45.82
2023-07-28,1385377.61,0.004133,Reflation,11,1690076.32,47.52
2023-07-31,1400898.23,0.011203,Reflation,11,1759135.79,32.11
2023-08-01,1379754.96,-0.015093,Reflation,11,1794130.57,13.28
2023-08-02,1378455.4,-0.000942,Reflation,11,1777337.71,23.68
2023-08-03,1368949.78,-0.006896,Reflation,10,1729398.19,63.09
2023-08-04,1363723.51,-0.003818,Reflation,11,1781837.1,65.39
2023-08-07,1356849.32,-0.005041,Reflation,10,1739345.0,118.98
2023-08-08,1329388.36,-0.020239,Reflation,10,1771783.17,30.24
2023-08-09,1310905.14,-0.013904,Reflation,11,1902263.8,50.17
2023-08-10,1328730.05,0.013597,Reflation,10,1709463.1,41.9
2023-08-11,1322741.17,-0.004507,Reflation,11,1833438.05,34.24
2023-08-14,1324745.33,0.001515,Reflation,10,1711334.33,27.11
2023-08-15,1333226.42,0.006402,Reflation,9,1675892.49,27.04
2023-08-16,1339193.11,0.004475,Reflation,10,1708965.03,58.51
2023-08-17,1340019.7,0.000617,Reflation,10,1613812.59,46.08
2023-08-18,1342891.04,0.002143,Reflation,12,1822631.28,69.36
2023-08-21,1356422.15,0.010076,Reflation,10,1701787.8,113.62
2023-08-22,1364693.89,0.006098,Reflation,11,1634028.19,71.62
2023-08-23,1383133.55,0.013512,Reflation,11,1673005.15,26.13
2023-08-24,1383675.22,0.000392,Reflation,11,1869095.33,57.13
2023-08-25,1371532.51,-0.008776,Reflation,11,1944380.98,82.57
2023-08-28,1379564.91,0.005857,Reflation,12,1963819.71,55.79
2023-08-29,1393855.94,0.010359,Reflation,12,2070998.51,35.36
2023-08-30,1398645.76,0.003436,Reflation,11,1792188.92,97.81
2023-08-31,1390461.04,-0.005852,Reflation,10,1652287.95,29.16
2023-09-01,1390586.73,9e-05,Reflation,11,1786089.42,52.99
2023-09-05,1383434.02,-0.005144,Reflation,11,1870980.92,89.14
2023-09-06,1373509.18,-0.007174,Reflation,11,1699290.1,58.98
2023-09-07,1366238.63,-0.005293,Reflation,12,1765460.21,53.33
2023-09-08,1355490.22,-0.007867,Reflation,12,1997698.71,79.88
2023-09-11,1368704.94,0.009749,Reflation,11,1707693.21,100.36
2023-09-12,1370785.04,0.00152,Reflation,11,1683159.92,54.03
2023-09-13,1367734.31,-0.002226,Reflation,12,1724374.4,90.0
2023-09-14,1365625.23,-0.001542,Reflation,11,1543064.89,97.07
2023-09-15,1371370.67,0.004207,Reflation,12,1773790.75,76.56
2023-09-18,1366530.85,-0.003529,Reflation,12,1840294.64,24.62
2023-09-19,1352494.88,-0.010271,Reflation,10,1608820.39,115.93
2023-09-20,1363284.28,0.007977,Reflation,12,1912336.01,146.51
2023-09-21,1350252.24,-0.009559,Reflation,10,1709165.31,56.54
2023-09-22,1351770.54,0.001124,Reflation,10,1784349.75,28.09
2023-09-25,1338559.18,-0.009773,Reflation,11,1833078.94,16.55
2023-09-26,1330624.98,-0.005927,Reflation,10,1639502.4,96.39
2023-09-27,1308852.01,-0.016363,Reflation,10,1786537.59,112.75
2023-09-28,1306570.31,-0.001743,Reflation,11,1878402.34,63.0
2023-09-29,1303949.87,-0.002006,Reflation,12,1717636.69,62.51
2023-10-02,1306165.22,0.001699,Deflation,12,1641860.4,30.15
2023-10-03,1291258.53,-0.011413,Deflation,10,1456832.73,79.92
2023-10-04,1283527.94,-0.005987,Deflation,11,1700538.6,127.85
2023-10-05,1263288.19,-0.015769,Deflation,10,1515599.88,67.42
2023-10-06,1264671.28,0.001095,Deflation,10,1382915.37,101.99
2023-10-09,1263054.63,-0.001278,Deflation,9,1338076.93,38.04
2023-10-10,1262345.56,-0.000561,Deflation,10,1566266.19,76.31
2023-10-11,1267306.76,0.00393,Deflation,10,1418802.02,100.01
2023-10-12,1270121.88,0.002221,Deflation,9,1477582.82,91.09
2023-10-13,1284412.21,0.011251,Deflation,9,1656973.39,43.05
2023-10-16,1305259.76,0.016231,Deflation,8,1554438.39,23.47
2023-10-17,1311384.81,0.004693,Deflation,9,1508039.92,65.21
2023-10-18,1315824.53,0.003386,Deflation,9,1544265.6,39.57
2023-10-19,1324858.4,0.006866,Deflation,8,1444974.25,46.22
2023-10-20,1333088.92,0.006212,Deflation,9,1525862.2,45.05
2023-10-23,1337080.55,0.002994,Deflation,8,1354826.51,67.54
2023-10-24,1333818.77,-0.002439,Deflation,8,1243513.78,36.48
2023-10-25,1331041.04,-0.002083,Deflation,8,1313032.0,14.56
2023-10-26,1309466.97,-0.016208,Deflation,9,1422510.3,42.51
2023-10-27,1323180.92,0.010473,Deflation,9,1347288.81,53.56
2023-10-30,1320733.75,-0.001849,Deflation,8,1190310.58,73.09
2023-10-31,1298140.82,-0.017106,Deflation,11,1554031.24,135.04
2023-11-01,1306196.75,0.006206,Deflation,11,1422095.49,72.33
2023-11-02,1308773.29,0.001973,Deflation,12,1551705.99,63.46
2023-11-03,1318870.25,0.007715,Deflation,11,1425415.11,72.43
2023-11-06,1332273.78,0.010163,Deflation,11,1546893.4,116.29
2023-11-07,1338972.22,0.005028,Deflation,12,1467910.0,59.95
2023-11-08,1348233.99,0.006917,Deflation,10,1279076.81,91.42
2023-11-09,1353696.6,0.004052,Deflation,10,1314195.98,59.18
2023-11-10,1337757.55,-0.011774,Deflation,9,1190386.44,81.15
2023-11-13,1335942.33,-0.001357,Deflation,10,1406617.39,121.54
2023-11-14,1356389.16,0.015305,Deflation,9,1107571.21,86.28
2023-11-15,1352724.68,-0.002702,Deflation,9,1253930.66,48.27
2023-11-16,1366164.31,0.009935,Deflation,9,1047155.1,167.87
2023-11-17,1380975.91,0.010842,Deflation,10,1161754.5,62.59
2023-11-20,1384023.38,0.002207,Deflation,11,1261992.0,70.54
2023-11-21,1392187.76,0.005899,Deflation,11,1347254.15,54.41
2023-11-22,1388980.66,-0.002304,Deflation,10,1342056.96,82.41
2023-11-23,1387690.72,-0.000929,Deflation,9,1219246.92,40.49
2023-11-24,1398648.35,0.007896,Deflation,10,1213211.91,111.61
2023-11-27,1400539.05,0.001352,Deflation,11,1144161.11,71.93
2023-11-28,1409601.13,0.00647,Deflation,8,1208972.52,133.4
2023-11-29,1417305.72,0.005466,Deflation,9,1228238.0,49.91
2023-11-30,1422395.21,0.003591,Goldilocks,10,1362292.98,40.01
2023-12-01,1429883.24,0.005264,Goldilocks,11,1158094.19,147.97
2023-12-04,1426212.93,-0.002567,Goldilocks,10,999009.45,85.23
2023-12-05,1423337.03,-0.002016,Goldilocks,10,1044469.4,55.49
2023-12-06,1411816.82,-0.008094,Goldilocks,11,1186854.45,34.1
2023-12-07,1410506.47,-0.000928,Goldilocks,10,1240931.94,103.35
2023-12-08,1416919.75,0.004547,Goldilocks,9,1237733.71,153.56
2023-12-11,1418320.96,0.000989,Goldilocks,11,1313711.91,130.61
2023-12-12,1396406.02,-0.015451,Goldilocks,11,1345341.01,184.32
2023-12-13,1407358.26,0.007843,Goldilocks,12,1225245.81,87.57
2023-12-14,1406595.92,-0.000542,Goldilocks,11,1347734.13,103.79
2023-12-15,1386216.26,-0.014489,Goldilocks,11,1275693.2,49.73
2023-12-18,1384923.62,-0.000932,Goldilocks,11,1279375.09,71.62
2023-12-19,1385875.85,0.000688,Goldilocks,10,1224640.82,28.46
2023-12-20,1393156.56,0.005254,Goldilocks,8,1358524.05,127.0
2023-12-21,1385880.74,-0.005223,Goldilocks,11,1451039.33,92.52
2023-12-22,1386109.44,0.000165,Goldilocks,12,1510366.3,61.43
2023-12-26,1400878.37,0.010655,Goldilocks,11,1634728.04,95.62
2023-12-27,1412529.95,0.008317,Goldilocks,12,1484735.55,120.45
2023-12-28,1406553.67,-0.004231,Goldilocks,12,1470448.4,31.05
2023-12-29,1408015.46,0.001039,Goldilocks,11,1470864.86,40.72
2024-01-02,1409094.6,0.000766,Deflation,11,1309108.88,111.88
2024-01-03,1408509.23,-0.000415,Deflation,11,1204522.54,159.82
2024-01-04,1416539.84,0.005701,Deflation,12,1512485.51,160.15
2024-01-05,1413156.69,-0.002388,Deflation,12,1345053.76,69.75
2024-01-08,1405295.76,-0.005563,Deflation,12,1452962.21,40.23
2024-01-09,1398459.64,-0.004865,Deflation,11,1468139.09,79.12
2024-01-10,1411810.44,0.009547,Deflation,9,1371663.62,128.41
2024-01-11,1405268.86,-0.004633,Deflation,11,1292162.4,88.64
2024-01-12,1411885.89,0.004709,Deflation,11,1211088.52,111.94
2024-01-16,1422795.73,0.007727,Deflation,12,1326648.76,118.72
2024-01-17,1417369.77,-0.003814,Deflation,11,1349983.4,108.97
2024-01-18,1421419.52,0.002857,Deflation,10,1089952.89,65.53
2024-01-19,1432598.45,0.007865,Deflation,11,1261367.2,56.45
2024-01-22,1421018.17,-0.008083,Deflation,10,1197107.11,37.42
2024-01-23,1424606.55,0.002525,Deflation,10,1239054.09,73.96
2024-01-24,1426963.57,0.001655,Deflation,9,1132484.53,90.37
2024-01-25,1406893.42,-0.014065,Deflation,10,1280092.96,59.27
2024-01-26,1410537.88,0.00259,Deflation,10,1215074.25,107.6
2024-01-29,1414135.31,0.00255,Deflation,11,1296968.59,109.73
2024-01-30,1396332.27,-0.012589,Deflation,10,1101280.33,82.04
2024-01-31,1400700.67,0.003128,Stagflation,11,1207434.63,39.8
2024-02-01,1410650.6,0.007104,Stagflation,10,1287516.43,64.27
2024-02-02,1412772.73,0.001504,Stagflation,10,1375232.5,83.56
2024-02-05,1406267.89,-0.004604,Stagflation,11,1434132.99,111.13
2024-02-06,1400513.33,-0.004092,Stagflation,10,1370898.44,51.58
2024-02-07,1393573.53,-0.004955,Stagflation,11,1236654.65,91.48
2024-02-08,1386332.19,-0.005196,Stagflation,11,1272206.1,55.15
2024-02-09,1373440.18,-0.009299,Stagflation,11,1272186.4,59.72
2024-02-12,1372312.11,-0.000821,Stagflation,11,1275062.64,62.79
2024-02-13,1356617.85,-0.011436,Stagflation,11,1433052.7,45.25
2024-02-14,1369859.08,0.00976,Stagflation,11,1204472.3,83.89
2024-02-15,1370646.59,0.000575,Stagflation,11,1179777.35,65.7
2024-02-16,1369591.16,-0.00077,Stagflation,11,1234670.5,67.07
2024-02-20,1374334.24,0.003463,Stagflation,11,1414685.1,59.1
2024-02-21,1383833.23,0.006912,Stagflation,10,1405276.75,134.59
2024-02-22,1373752.64,-0.007285,Stagflation,10,1423805.65,60.57
2024-02-23,1360588.01,-0.009583,Stagflation,11,1280185.8,125.9
2024-02-26,1364846.78,0.00313,Stagflation,11,1277052.6,94.65
2024-02-27,1366049.57,0.000881,Stagflation,8,1005156.81,156.01
2024-02-28,1356852.75,-0.006732,Stagflation,12,1154284.59,157.86
2024-02-29,1358245.6,0.001027,Stagflation,10,1134596.07,111.05
2024-03-01,1328073.23,-0.022214,Stagflation,8,964621.88,106.53
2024-03-04,1345174.7,0.012877,Stagflation,10,1208464.2,78.21
2024-03-05,1350573.01,0.004013,Stagflation,11,1316262.8,74.62
2024-03-06,1344862.97,-0.004228,Stagflation,10,1234092.45,102.68
2024-03-07,1344977.74,8.5e-05,Stagflation,11,1228434.56,96.04
2024-03-08,1348273.11,0.00245,Stagflation,11,1446777.11,107.0
2024-03-11,1343532.92,-0.003516,Stagflation,12,1267982.58,87.28
2024-03-12,1342387.95,-0.000852,Stagflation,11,1346913.58,102.77
2024-03-13,1341460.03,-0.000691,Stagflation,12,1390188.2,51.22
2024-03-14,1331677.94,-0.007292,Stagflation,10,1222308.13,102.28
2024-03-15,1335500.23,0.00287,Stagflation,11,1304000.61,98.72
2024-03-18,1349280.74,0.010319,Stagflation,10,1406226.58,167.88
2024-03-19,1362763.79,0.009993,Stagflation,10,1338605.9,49.64
2024-03-20,1360265.25,-0.001833,Stagflation,9,1083157.4,104.54
2024-03-21,1359327.53,-0.000689,Stagflation,9,1186500.96,218.93
2024-03-22,1366009.02,0.004915,Stagflation,8,1194770.69,95.88
2024-03-25,1362326.86,-0.002696,Stagflation,9,1149333.29,100.27
2024-03-26,1369479.83,0.005251,Stagflation,11,1262403.0,174.12
2024-03-27,1374458.66,0.003636,Stagflation,10,1359456.05,85.1
2024-03-28,1364687.48,-0.007109,Stagflation,9,1280958.2,104.57
2024-04-01,1376481.37,0.008642,Reflation,11,1455309.7,93.81
2024-04-02,1376423.25,-4.2e-05,Reflation,11,1229233.61,85.63
2024-04-03,1361521.5,-0.010826,Reflation,9,1200253.09,206.25
2024-04-04,1344456.74,-0.012534,Reflation,10,1229268.31,47.83
2024-04-05,1356346.14,0.008843,Reflation,9,1210227.09,155.49
2024-04-08,1367893.41,0.008514,Reflation,8,1067948.29,129.23
2024-04-09,1365737.58,-0.001576,Reflation,10,1455732.59,121.94
2024-04-10,1370558.81,0.00353,Reflation,9,1418074.82,97.0
2024-04-11,1371969.83,0.00103,Reflation,9,1203551.0,114.34
2024-04-12,1365923.21,-0.004407,Reflation,10,1137149.81,70.03
2024-04-15,1373099.64,0.005254,Reflation,10,1185759.62,58.78
2024-04-16,1373789.1,0.000502,Reflation,9,1250412.44,134.12
2024-04-17,1369773.21,-0.002923,Reflation,10,1469133.07,157.41
2024-04-18,1372978.8,0.00234,Reflation,9,1261566.1,103.21
2024-04-19,1378705.56,0.004171,Reflation,9,1282324.2,64.33
2024-04-22,1378111.79,-0.000431,Reflation,9,1191051.1,41.42
2024-04-23,1380592.31,0.0018,Reflation,10,1316442.31,57.66
2024-04-24,1390208.0,0.006965,Reflation,10,1370461.6,59.11
2024-04-25,1401832.35,0.008362,Reflation,11,1444558.59,86.17
2024-04-26,1407136.83,0.003784,Reflation,10,1397330.78,80.69
2024-04-29,1385248.89,-0.015555,Reflation,10,1333037.08,172.36
2024-04-30,1383024.83,-0.001606,Reflation,11,1241716.8,81.0
2024-05-01,1361986.1,-0.015212,Reflation,11,1526264.6,120.74
2024-05-02,1346997.03,-0.011005,Reflation,12,1537500.69,69.86
2024-05-03,1341497.77,-0.004083,Reflation,12,1547736.75,28.09
2024-05-06,1335814.57,-0.004236,Reflation,11,1561939.72,89.42
2024-05-07,1351118.47,0.011457,Reflation,10,1269725.96,87.88
2024-05-08,1354347.9,0.00239,Reflation,9,1415137.19,81.82
2024-05-09,1357742.08,0.002506,Reflation,11,1612915.22,123.57
2024-05-10,1357784.11,3.1e-05,Reflation,11,1498258.56,40.58
2024-05-13,1351456.2,-0.00466,Reflation,11,1580828.22,51.21
2024-05-14,1357846.53,0.004728,Reflation,11,1361936.99,55.42
2024-05-15,1361576.43,0.002747,Reflation,11,1478367.2,30.32
2024-05-16,1347511.4,-0.01033,Reflation,11,1663968.43,38.26
2024-05-17,1370055.97,0.016731,Reflation,11,1607321.61,54.13
2024-05-20,1374065.09,0.002926,Reflation,10,1654401.19,89.49
2024-05-21,1373413.42,-0.000474,Reflation,10,1526759.09,105.56
2024-05-22,1367106.6,-0.004592,Reflation,11,1756144.42,72.3
2024-05-23,1358631.98,-0.006199,Reflation,11,1772804.66,58.97
2024-05-24,1349521.4,-0.006706,Reflation,12,1859323.87,92.05
2024-05-28,1386410.36,0.027335,Reflation,12,1850568.76,79.75
2024-05-29,1390360.27,0.002849,Reflation,11,1815282.5,161.8
2024-05-30,1367734.58,-0.016273,Reflation,11,1871645.8,56.96
2024-05-31,1357359.12,-0.007586,Reflation,10,1770455.2,88.38
2024-06-03,1377665.56,0.01496,Reflation,11,1536233.42,110.27
2024-06-04,1343885.73,-0.02452,Reflation,10,1629262.78,64.19
2024-06-05,1369765.52,0.019257,Reflation,11,1706000.48,33.9
2024-06-06,1399774.55,0.021908,Reflation,10,1678065.21,55.21
2024-06-07,1377408.33,-0.015978,Reflation,10,1729467.66,101.92
2024-06-10,1393193.46,0.01146,Reflation,10,1780002.62,71.82
2024-06-11,1407008.63,0.009916,Reflation,9,1660287.46,69.27
2024-06-12,1423677.67,0.011847,Reflation,9,1792487.52,83.51
2024-06-13,1395982.04,-0.019454,Reflation,8,1582432.53,68.65
2024-06-14,1399786.93,0.002726,Reflation,8,1613720.21,65.59
2024-06-17,1387797.09,-0.008565,Reflation,7,1544780.77,60.0
2024-06-18,1409940.05,0.015955,Reflation,7,1696033.95,73.72
2024-06-20,1414151.37,0.002987,Reflation,9,1615759.09,75.72
2024-06-21,1385720.36,-0.020105,Reflation,9,1727180.39,77.2
2024-06-24,1399537.19,0.009971,Reflation,10,1814884.0,40.09
2024-06-25,1365533.27,-0.024297,Reflation,11,1660659.42,84.03
2024-06-26,1360782.17,-0.003479,Reflation,10,1845808.43,152.76
2024-06-27,1349661.19,-0.008172,Reflation,10,1784143.41,54.76
2024-06-28,1366114.38,0.012191,Reflation,11,1739722.71,86.86
2024-07-01,1358632.6,-0.005477,Goldilocks,11,1730486.43,90.33
2024-07-02,1363163.7,0.003335,Goldilocks,11,1606321.06,63.53
2024-07-03,1380654.23,0.012831,Goldilocks,11,1746223.18,70.91
2024-07-05,1392541.73,0.00861,Goldilocks,11,1744751.79,17.74
2024-07-08,1385812.23,-0.004833,Goldilocks,11,1848377.01,34.74
2024-07-09,1387581.42,0.001277,Goldilocks,10,1624615.83,47.82
2024-07-10,1394989.88,0.005339,Goldilocks,9,1600805.55,51.51
2024-07-11,1389749.39,-0.003757,Goldilocks,12,1893527.5,123.17
2024-07-12,1404504.38,0.010617,Goldilocks,12,1834894.77,62.31
2024-07-15,1385336.1,-0.013648,Goldilocks,10,1641014.19,45.68
2024-07-16,1380234.16,-0.003683,Goldilocks,11,1769188.57,94.14
2024-07-17,1352970.49,-0.019753,Goldilocks,11,1632314.63,89.01
2024-07-18,1354792.23,0.001346,Goldilocks,11,1756260.88,37.13
2024-07-19,1334810.7,-0.014749,Goldilocks,12,1793707.47,56.63
2024-07-22,1353831.72,0.01425,Goldilocks,10,1760084.7,136.26
2024-07-23,1338257.76,-0.011504,Goldilocks,9,1757711.0,101.95
2024-07-24,1328124.06,-0.007572,Goldilocks,10,1708991.0,77.69
2024-07-25,1303678.17,-0.018406,Goldilocks,9,1532390.97,57.7
2024-07-26,1299987.06,-0.002831,Goldilocks,11,1651881.48,45.29
2024-07-29,1282502.07,-0.01345,Goldilocks,11,1523431.47,147.37
2024-07-30,1297717.58,0.011864,Goldilocks,8,1366619.51,104.64
2024-07-31,1311461.92,0.010591,Reflation,10,1585086.99,110.15
2024-08-01,1287729.92,-0.018096,Reflation,10,1626400.77,97.33
2024-08-02,1278126.52,-0.007458,Reflation,10,1481168.51,97.64
2024-08-05,1249372.0,-0.022497,Reflation,11,1580862.6,90.83
2024-08-06,1261834.06,0.009975,Reflation,11,1656744.5,75.44
2024-08-07,1262051.86,0.000173,Reflation,10,1625535.66,65.39
